repeat_family	meth_CpG	meth_CHG	meth_CHH	unmeth_CpG	unmeth_CHG	unmeth_CHH	within_meth_C	outside_meth_C	odds_ratio_meth_C	fisher_p_meth_C	within_meth_CpG	outside_meth_CpG	odds_ratio_meth_CpG	fisher_p_meth_CpG	within_meth_CHG	outside_meth_CHG	odds_ratio_meth_CHG	fisher_p_meth_CHG	within_meth_CHH	outside_meth_CHH	odds_ratio_meth_CHH	fisher_p_meth_CHH
DNA	8154	1337	4555	716398	612032	3429647	0.01682544588150315	0.9831745541184969	1.3349671084055716	2.7564395359280472e-230	0.017427359287004285	0.9825726407129957	1.57817003593473	4.8763403345e-314	0.01209418447928068	0.9879058155207193	1.4666134511777753	3.186312833470282e-39	0.017767081556950226	0.9822329184430498	1.2346716509596647	2.5429901461767123e-42
LINE	32015	6440	23508	5463215	7306399	39048453	0.07422434167418338	0.9257756583258167	0.5014689640045867	0.0	0.06842493347724334	0.9315750665227567	0.7931979702689886	0.0	0.058254710580828414	0.9417452894191716	0.5640823070954544	0.0	0.09169452321422303	0.908305476785777	0.5131265509821407	0.0
LTR	5497	2877	8478	693348	723282	2301902	0.020186701836472382	0.9798132981635276	2.0622022347481916	0.0	0.011748613441337081	0.988251386558663	1.093367520540184	1.0229100317274905e-10	0.026024658748609215	0.9739753412513907	2.704573050572019	0.0	0.03306900492641581	0.9669309950735842	3.494823474559338	0.0
Low_complexity	2228	426	1337	123315	146461	1032946	0.00478074572925239	0.9952192542707476	1.3813876569395223	4.681746816152623e-83	0.004761853874349466	0.9952381461256505	2.4962979500094744	9.70481146874317e-304	0.003853494830346724	0.9961465051696533	1.9488897130318885	3.3905116704936877e-35	0.005215057747890769	0.9947849422521092	1.2002598625091394	1.0485636043736241e-10
RC	572	358	1314	21127	22757	83741	0.0026880464586425366	0.9973119535413575	7.936345848506276	0.0	0.0012225226284236512	0.9987774773715763	3.733385700566969	7.1867684799499e-146	0.003238382979493256	0.9967616170205067	10.551812738507778	9.226619525377726e-227	0.005125344712586739	0.9948746552874133	14.607609810204533	0.0
SINE	41	10	21	5675	5208	20019	8.624747995644502e-05	0.9999137525200436	1.0492032911160547	0.6719957763464581	8.762837021917779e-05	0.9999123716297809	0.9953448641922773	1.0	9.045762512550996e-05	0.9999095423748745	1.284167813713363	0.36972074793003623	8.191190179933144e-05	0.9999180880982007	0.971894957888246	1.0
Satellite	1225	931	2255	66559	85465	511237	0.005283856028998319	0.9947161439710017	3.005373704012165	0.0	0.002618164719963239	0.9973818352800368	2.5396563209193697	1.3114566395311508e-173	0.008421604899184977	0.991578395100815	7.338648151401386	0.0	0.008795778026547258	0.9912042219734527	4.114042941494959	0.0
Simple_repeat	54625	22447	24810	1576496	2750747	15320356	0.12204257990170184	0.8779574200982981	2.520654925534412	0.0	0.11674877373713627	0.8832512262628638	5.27250065234323	0.0	0.2030502311192322	0.7969497688807679	6.593168794868747	0.0	0.09677306112578157	0.9032269388742185	1.5539917670617003	0.0
Unknown	44083	13075	42235	2430638	2763311	12290792	0.11906105243487417	0.8809389475651258	2.7706277801751824	0.0	0.09421759620419548	0.9057824037958045	2.6545440661242954	0.0	0.11827334485160426	0.8817266551483958	3.454767178176946	0.0	0.16474043678546493	0.8352595632145351	3.6144314174761605	0.0
rRNA	10	1	8	709	707	1901	2.2759751655172993e-05	0.9999772402483448	2.5794443419145474	0.000249232967266873	2.1372773224189705e-05	0.9999786272267758	1.943184498228381	0.0438276689325831	9.045762512550995e-06	0.9999909542374874	0.945941816719781	1.0	3.120453401879293e-05	0.9999687954659812	3.8990732048320154	0.0013013284510263671
snRNA	129	25	13	2606	1697	7546	0.00020004623823231	0.9997999537617677	6.347751980258277	9.907340792165723e-75	0.0002757087745920472	0.999724291225408	6.821396018358208	7.242162071520224e-61	0.0002261440628137749	0.9997738559371863	9.85440676371306	8.47458544039229e-17	5.0707367780538514e-05	0.9999492926322194	1.596166601436813	0.10938287670549345
sum_repeats	148579	47927	108534	11100086	14418066	74048540	0.36540182341547206	0.6345981765845279	1.5981813422335132	0.0	0.31755452728768824	0.6824454727123118	2.2368902249299807	0.0	0.43353625993903155	0.5664637400609684	3.1591696193313483	0.0	0.423344111899459	0.576655888100541	1.6207827963644752	0.0
not_repeats	319306	62622	147839	53360595	59515028	163479961																	
