repeat_family	meth_CpG	meth_CHG	meth_CHH	unmeth_CpG	unmeth_CHG	unmeth_CHH	within_meth_C	outside_meth_C	odds_ratio_meth_C	fisher_p_meth_C	within_meth_CpG	outside_meth_CpG	odds_ratio_meth_CpG	fisher_p_meth_CpG	within_meth_CHG	outside_meth_CHG	odds_ratio_meth_CHG	fisher_p_meth_CHG	within_meth_CHH	outside_meth_CHH	odds_ratio_meth_CHH	fisher_p_meth_CHH
DNA	10486	1443	5506	714066	611926	3428696	0.013408382334619696	0.9865916176653803	1.0596000577167117	5.903366098394171e-14	0.012408938790773412	0.9875910612092266	1.1150623980292937	2.8661495308869014e-27	0.010602342360876402	0.9893976576391236	1.2835418488828658	1.2533581296029905e-19	0.017251102867455383	0.9827488971325447	1.1982015029203419	3.6587815732592836e-38
LINE	61605	6911	24750	5433625	7305928	39047211	0.07172619368056442	0.9282738063194356	0.48293132873332256	0.0	0.07290221955040968	0.9270977804495903	0.8487755488383807	0.0	0.05077809290091255	0.9492219070990875	0.48766096359511085	0.0	0.07754536795668739	0.9224546320433126	0.42717219567552567	0.0
LTR	7600	3686	10890	691245	722473	2299490	0.017054447183970544	0.9829455528160295	1.7370102091740296	0.0	0.008993699676700164	0.9910063003232998	0.8322740796185375	7.431434411383364e-60	0.027082629204567162	0.9729173707954328	2.8197832439497255	0.0	0.03411996190094245	0.9658800380990575	3.6126738277869523	0.0
Low_complexity	3437	433	1297	122106	146454	1032986	0.0039736800414671624	0.9960263199585329	1.1468704945720078	8.307968150401075e-22	0.004067282340634008	0.995932717659366	2.139219953243342	0.0	0.0031814374513232722	0.9968185625486767	1.6074347133189362	5.390273726850015e-20	0.004063690595548426	0.9959363094044515	0.9339039468970292	0.01377754225545556
RC	771	431	1700	20928	22684	83355	0.002231782365074067	0.997768217634926	6.6121755656359475	0.0	0.0009123871645705035	0.9990876128354295	2.795454579011427	5.714988103542936e-129	0.0031667425901162364	0.9968332574098837	10.347276216296589	5.1946455002241113e-269	0.005326348506115902	0.9946736514938841	15.24985577029799	0.0
SINE	128	13	35	5588	5205	20005	0.00013535275542833763	0.9998646472445717	1.650166231260103	8.285227924822036e-10	0.0001514728366602133	0.9998485271633398	1.737211537297268	1.184239012240523e-08	9.551659784573335e-05	0.9999044834021543	1.3563062466982374	0.2551891273214663	0.00010966011630238621	0.9998903398836976	1.3017335099157563	0.12167350573458217
Satellite	1889	1188	2871	65895	85208	510621	0.004574307893680411	0.9954256921063196	2.6027563287500923	0.0	0.002235407722274554	0.9977645922777254	2.1765859552733238	2.7301651527222645e-193	0.008728747556979324	0.9912712524430207	7.6289859723447035	0.0	0.008995262682975737	0.9910047373170242	4.212166026033053	0.0
Simple_repeat	65797	21667	23019	1565324	2751527	15322147	0.0849669231703922	0.9150330768296078	1.682369619137248	0.0	0.07786295495103167	0.9221370450489683	3.372389087319551	0.0	0.15919677888642342	0.8408032211135766	4.896409619525636	0.0	0.07212189191898938	0.9278781080810107	1.1269127259051945	5.487918096742351e-66
Unknown	63992	17212	53443	2410729	2759174	12279584	0.10355024125090556	0.8964497587490945	2.3699237155634703	0.0	0.07572695127781538	0.9242730487221846	2.0960202025127384	0.0	0.12646397554775096	0.8735360244522491	3.7331192054035	0.0	0.1674447313013836	0.8325552686986164	3.688216283511469	0.0
rRNA	6	4	6	713	704	1903	1.2304795948030694e-05	0.999987695204052	1.391546693893216	0.181701096132792	7.100289218447498e-06	0.9999928997107815	0.6381623637219848	0.3247144673982465	2.93897224140718e-05	0.9999706102775859	3.085462021684909	0.04307801398637582	1.8798877080409062e-05	0.9999812011229195	2.3458417048879543	0.04620065185678529
snRNA	103	24	24	2632	1698	7535	0.00011612651175953967	0.9998838734882405	3.675024996946659	1.7860665918662336e-39	0.00012188829825001538	0.99987811170175	2.9679573548460385	1.4223460476255952e-20	0.0001763383344844308	0.9998236616655156	7.676520486561516	7.038587396981743e-14	7.519550832163625e-05	0.9999248044916783	2.3698912607149807	0.00018544904308759566
sum_repeats	215814	53012	123541	11032851	14412981	74033533	0.30174974198380994	0.69825025801619	1.1988817132005603	0.0	0.2553903028983381	0.7446096971016619	1.6492212016285694	0.0	0.38950199115369355	0.6104980088463065	2.6335942977235876	0.0	0.3870720122318027	0.6129279877681973	1.3940918795794617	0.0
not_repeats	629222	83090	195627	53050679	59494560	163432173																	
